instance_id,user_id,original email,revised email,gender,race,age,occupation,education
703,149.0,"Is it Steve's call to eliminate new sales stations when Entex is ECT's 
customer?  I would think that this would be Jim's call and I don't recall him 
running any economics on Pheasant Creek City Gate station.",Hello. I would like to know if it's Steve's call to eliminate new sales stations when Entex is ECT's customer? I would think that this would be Jim's call and I don't recall him running any economics on Pheasant Creek City Gate station. I appreciate your help. ,Woman,Black or African American,,Unemployed,High school diploma or equivalent
932,149.0,i went to denver east.  have you heard of it?  i haven't heard of your friends that work here.  i like working here.  it is pretty exciting on the trading floor.  are you guys going out tomorrow night after the rehersal dinner.,Hello! I went to Denver East. Have you heard of it? I haven't heard of your friends that work here. I like working here. It is pretty exciting on the trading floor. If you guys are going out tomorrow night after the rehearsal dinner I would like to go. ,Woman,Black or African American,,Unemployed,High school diploma or equivalent
647,149.0,"what is it.  i got to know.  i need some new chicks.  i need the weekend.  
today totally sucks.  what are some good books to read?","Hello. How have you been? I can't wait for the weekend because today sucked. I need to meet some more women. Anyway, do you know of some good books to read? ",Woman,Black or African American,,Unemployed,High school diploma or equivalent
996,149.0,"Sara, try the instructions below in Lotusnotes.  The name of the database is New Power Contracts.  If you can't open it, you will need to go through eRequest to get access.","Hi Sara. You can try the instructions below in Lotusnotes. The name of the database is New Power Contracts. If you can't open it, you will need to go through eRequest to get access. Hope everything works out. ",Woman,Black or African American,,Unemployed,High school diploma or equivalent
874,149.0,"I have registered for this one day class.  I was unable to secure a place in 
the ""Structuring Power Transacations"" class for Nov. 10 and 11 and I am 
waitlisted.  Sara","Hello. I registered for this one day class. I was unable to secure a place in the ""Structuring Power Transactions"" class for Nov. 10 and 11 and I am waitlisted. Can you provide me with more information on this? Thanks. Sara",Woman,Black or African American,,Unemployed,High school diploma or equivalent
151,149.0,that is all we can do is attack his mom.  i am all for it.  she should be ashamed of producing such a jackass.,"Hi, I apologize but I am feeling frustrated. I blame his mom and her parenting must have been awful if he turned out like this. ",Woman,Black or African American,,Unemployed,High school diploma or equivalent
638,149.0,"Do you know what she is talking about.  Do you have to have a seperate book for futures and options for Crude, unleaded and Heating Oil??
KK","Can you help me understand this? Do you have a separate book for futures and options for Crude, unleaded, and Heating Oil? Thanks. 
KK",Woman,Black or African American,,Unemployed,High school diploma or equivalent
500,150.0,"Here's one - but its not the one I was thinking of.
Dave","Here's one. Although, it isn't the one I had in mind.
Best,
Dave",Man,White,,Student,College degree
1437,150.0,"What are you doing home in the middle of the day?
PL","What brings you home at this time of day?
PL",Man,White,,Student,College degree
1006,150.0,"Something to get you ALL riled up!!  And you talk about LSU fans being bad- 
""Kill him""!!!","If you thought LSU fans were bad, just wait until you hear about this. This is sure to bother you. With language like that, they make LSU fans look like saints.",Man,White,,Student,College degree
749,150.0,"Bullshit weasel!!!! Let me see if that is possible. I leave for Raleigh to go 
visit Duke on Thusday and don't get back till Friday night, so we will have 
to see.","Well, that's unfortunate. I'll check to see if that works for my schedule. I'm heading to Raleigh to go to visit Duke on Thursday, and I won't get back until Friday night. So we'll have to play it by ear and see what works.",Man,White,,Student,College degree
1227,150.0,"oh, so that is how it works, don't ever complain that I do not have free 
time.  I will let you know when I am avaliable. 
I will have to check my agenda.................sp","Okay, now I understand how that works. Now, I don't want to hear you complaining about how I don't have any free time. I'll check my agenda and get back to you about my availability. Speak to you soon.",Man,White,,Student,College degree
1081,150.0,"YOU WILL FIND A NEW SCHEDULE POSTED WITH CHANGES AS THEY RELATE TO OUR GROUP.
IF YOU HAVE ANY CONFLICTS THEN PLEASE TRADE WITH SOMEONE ELSE.
BERT","The new schedule has been posted with the necessary changes. If you have any further conflicts, I ask that you try to trade with someone else.
Thank you all,
Bert",Man,White,,Student,College degree
16,150.0,"Why do you keep changing your e-mail address?
How were your first few days back at school?  You haven't burned down your 
home making class, have you?  Anyway, hope you have fun this weekend.
Adios, 
D","Hey, I was just curious as to why you keep changing your email address? How have you been doing now that you're back at school? Good, I hope. I trust that you haven't gotten into too much trouble or burned down your home making class. Hope you have a good time this weekend.
Take care,
D.",Man,White,,Student,College degree
497,150.0,"Okay, I am officially a dumb ass! Next time I email you I will be sure to 
check my spelling and GRAMMAR","Okay, that was my mistake. Next time I email you, I'll make sure I double check my spelling and grammar.",Man,White,,Student,College degree
1123,150.0,Is your new years girl one of them?  Is that bridge already burned?,How has the girl from New Years doing? Is she involved? Or did that not work out? ,Man,White,,Student,College degree
695,150.0,"Mark,  Attached is the revised letter agreement.  Please review and if 
acceptable forward to Gulf.  In addition to the items you and I discussed, I 
also added an arbitration clause.   This is standard for all Enron deals.   
Please let me know if you have any questions.","Mark,
I attached the revised letter agreement. When you get a chance, please look it over and forward it to Gulf if you feel it's adequate. In addition to what we discussed, I added an arbitration clause. This is just standard procedure for Enron deals. Let me know if you have any questions, and I'll be happy to help.",Man,White,,Student,College degree
1118,151.0,"Attached please find (i) a draft of the Completion Certificate blacklined to 
show changes made from the version attached as an exhibit to the credit 
agreement and (ii) a draft of the Cross Receipt.
Please feel free to give me a call at (713) 220-4427 with any questions or 
comments or if I can be of further assistance.
 - CrossRec.DOC
 - Blacklin.DOC","Attached, please find (i) a draft of the Completion Certificate blacklined to show changes made from the version attached as an exhibit to the credit agreement and (ii) a draft of the Cross Receipt.
Call me at (713) 220-4427 if you have any inquiries, suggestions, or if I can be of further service.
- CrossRec.DOC
- Blacklin.DOC",Woman,White,,Employed,High school diploma or equivalent
409,151.0,ADDING HIM TO THE LIST IS FINE WITH ME!,I don't mind adding him to the list.,Woman,White,,Employed,High school diploma or equivalent
